 ;CO_UNIDADE;CO_UF;CO_IBGE;NU_CNPJ_MANTENEDORA;NO_RAZAO_SOCIAL;NO_FANTASIA;CO_NATUREZA_ORGANIZACAO;DS_NATUREZA_ORGANIZACAO;TP_GESTAO;CO_NIVEL_HIERARQUIA;DS_NIVEL_HIERARQUIA;CO_ESFERA_ADMINISTRATIVA;DS_ESFERA_ADMINISTRATIVA;CO_ATIVIDADE;TP_UNIDADE;CO_CEP;NO_LOGRADOURO;NU_ENDERECO;NO_BAIRRO;NU_TELEFONE;NU_LATITUDE;NU_LONGITUDE;CO_TURNO_ATENDIMENTO;DS_TURNO_ATENDIMENTO;NU_CNPJ;NO_EMAIL;CO_NATUREZA_JUR;ST_CENTRO_CIRURGICO;ST_CENTRO_OBSTETRICO;ST_CENTRO_NEONATAL;ST_ATEND_HOSPITALAR;ST_SERVICO_APOIO;ST_ATEND_AMBULATORIAL;CO_MOTIVO_DESAB;CO_AMBULATORIAL_SUS
3788474;3551003788474;35;355100;46177523000109;MUNICIPIO DE SAO VICENTE;UNIDADE BASICA DE SAUDE PARQUE SAO VICENTE SAO VICENTE;;;M;;;M ;MUNICIPAL;04;2;11360240;PRACA DOM PEDRO I;S/N;PARQUE SAO VICENTE;1334641565;-23.952.042;-46.398.168;03;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;ubspqsaovicente@gmail.com;1244;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
4092880;3551004092880;35;355100;;INSTITUTO ARTICULACAO DE TECNOLOGIAS SOCIAIS E ACOES FORMATI;INSTITUTO ADESAF SAO VICENTE;;;M;;;M ;MUNICIPAL;03;36;11360000;GUARANY;70;PARQUE SAO VICENTE;13 35684191;-239.590.420.419;-463.977.595.184;03;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;04468581000141;adesaf@adesaf.org.br;3999;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
7030118;3551007030118;35;355100;;CRUZ AZUL DE SAO PAULO;CRUZ AZUL DE SAO PAULO AMBULATORIO SAO VICENTE;;;M;;;M ;MUNICIPAL;04;36;11360040;PRACA RUI BARBOSA;238;PARQUE SAO VICENTE;(13) 34655500;-2.395.544.765;-4.639.883.165;03;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;62106505001750;simone.ramos@cruzazulsp.com.br;3999;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
7644086;3551007644086;35;355100;;FABIULA MARTINS LOURENCO;FABIULA MARTINS LOURENCO SAO VICENTE;;;M;;;M ;MUNICIPAL;04;22;11340000;RUA FREI GASPAR;2160;PARQUE SAO VICENTE;34662366;-239.592.738.479;-463.985.111.612;03;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;bilaodonto@hotmail.com;4000;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
2033291;3551002033291;35;355100;46177523000109;MUNICIPIO DE SAO VICENTE;UNIDADE BASICA DE SAUDE POMPEBA SAO VICENTE;;;M;;;M ;MUNICIPAL;04;2;11355150;RUA ANTONIO DA COSTA;S/N;POMPEBA;1334641815;-239.402.078.344;-464.058.791.618;03;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;ubspompeba@sesausv@gmail.com;1244;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
2032163;3551002032163;35;355100;46177523000109;MUNICIPIO DE SAO VICENTE;UNIDADE BASICA DE SAUDE PONTE NOVA SAO VICENTE;;;M;;;M ;MUNICIPAL;04;2;11347725;RUA SALVADOR;70;PONTE NOVA;1335661155;-239.799.098.604;-464.525.552.274;03;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;ubspontenova@saudesaovicente.sp.gov.br;1244;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
3972259;3551003972259;35;355100;;FLAVIA REGINA MARTINS DE OLIVEIRA;FLAVIA REGINA MARTINS DE OLIVEIRA SAO VICENTE;;;M;;;M ;MUNICIPAL;04;22;11310070;R JACOB EMERICK;1398;PQ BITARU;34676962;;;03;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;flavia.dentista@uol.com.br;4000;0.0;0.0;0.0;0.0;1.0;0.0;10;NAO
5309719;3551005309719;35;355100;46177523000109;MUNICIPIO DE SAO VICENTE;ESF CONTINENTAL SAO VICENTE;;;M;;;M ;MUNICIPAL;04;2;11348000;AV CENTRAL;940;PQ CONTINENTAL;1335641424;-239.550.938;-464.586.081;03;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;esf@continental2@gmail.com;1244;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
6434053;3551006434053;35;355100;46177523000109;MUNICIPIO DE SAO VICENTE;E S F GLEBA II;;;M;;;M ;MUNICIPAL;04;2;11346250;AV DR CELSO SANTOS;510;PQ DAS BANDEIRAS;1335662456;-23.981.971;-46.489.672;03;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;esfgleba2.cleosilva@gmail.com;1244;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
2050072;3551002050072;35;355100;46177523000109;MUNICIPIO DE SAO VICENTE;PRONTO ATENDIMENTO PARQUE DAS BANDEIRAS SAO VICENTE;;;M;;;M ;MUNICIPAL;04;73;11346000;AV ESMERALDO SOARES TARQUINO DE CAMPOS;S/N;PRQ DAS BANDEIRAS;(13)35661305;-239.850.420.069;-464.845.812.321;06;ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS);;;1244;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
2038471;3551002038471;35;355100;46177523000109;MUNICIPIO DE SAO VICENTE;UNIDADE BASICA DE SAUDE SAMARITA SAO VICENTE;;;M;;;M ;MUNICIPAL;04;2;11345050;RUA SERGIPE;70;SAMARITA;1335661544;-23.991.082;-46.477.362;03;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;ubssamarita@saudesaovicente.sp.gov.br;1244;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
3143309;3551003143309;35;355100;96291141008598;SAO PAULO SECRETARIA DA ADMINISTRACAO PENITENCIARIA;CDP LUIS CESAR LACERDA DE SAO VICENTE;;;E;;;E ;ESTADUAL;04;1;11346300;RODOVIA PADRE MANOEL DA NOBREGA;S/N;SAMARITA;(13) 3576-9890;-23.937.453;-464.641.942;03;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;saude@cdpsaovicente.sap.sp.gov.br;1023;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
3279251;3551003279251;35;355100;96291141008598;SAO PAULO SECRETARIA DA ADMINISTRACAO PENITENCIARIA;PENITENCIARIA I DR GERALDO DE ANDRADE VIEIRA DE SAO VICENTE;;;E;;;E ;ESTADUAL;04;2;11348900;RODOVIA PADRE MANOEL DA NOBREGA;66;SAMARITA;(13) 3406-1311;-2.396.176;-464.727;06;ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS);;penitenciaria@p1saovicente.sap.sp.gov.br;1023;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
3279286;3551003279286;35;355100;96291141008598;SAO PAULO SECRETARIA DA ADMINISTRACAO PENITENCIARIA;PENITENCIARIA II DE SAO VICENTE;;;E;;;E ;ESTADUAL;04;1;11348910;RODOVIA PADRE MANOEL DA NOBREGA;282;SAMARITA;(13) 3565-3600;-2.392.884;-4.646.753;03;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;p2sv.nucleodesaude@gmail.com;1023;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
8384207;3551008384207;35;355100;;MAXIMO E VELASCO DROGARIA LTDA;MAXIMA DROGARIA SV;;;M;;;M ;MUNICIPAL;04;43;11345400;PIASSABUCU;15;SAMARITA;13 07354102;-239.900.362.422;-464.742.171.764;04;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;55768278000103;PRISCILAMAXIMO93@GMAIL.COM;2062;;;;;1.0;0.0;;NAO
9725628;3551009725628;35;355100;44480283000191;FUNDACAO CENTRO DE ATENDIMENTO SOCIOEDUCATIVO AO ADOLESCENTE;CASA VILA DE SAO VICENTE;;;M;;;M ;MUNICIPAL;04;2;11346300;PADRE MANOEL DA NOBREGA SP 55;S/N;SAMARITA;13 34063635;-239.617.836.699;-464.738.363.028;06;ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS);44480283006122;;1147;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
5107156;3551005107156;35;355100;;SANDRA TEDESCO;ODONTO TEDESCO SAO VICENTE;;;M;;;M ;MUNICIPAL;04;22;11390000;AV ANTONIO EMMERICH;110;VILA CASCATINHA;(13) 3022-4187;;;04;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;;san.tedesco@ig.com.br;4000;0.0;0.0;0.0;0.0;1.0;0.0;06;NAO
5346223;3551005346223;35;355100;;EUROFINS CLINICAL SANTOS LTDA;EUROFINS CLINICAL DIAGNOSTICS SAO VICENTE;;;M;;;M ;MUNICIPAL;04;39;11390001;ANTONIO EMMERICK;245;VILA CASCATINHA;13 32341056;-239.623.649;-463.795.083;03;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;46170437000840;;2062;0.0;0.0;0.0;0.0;0.0;0.0;10;NAO
5357098;3551005357098;35;355100;46177523000109;MUNICIPIO DE SAO VICENTE;AMB IRMA DOLORES SERV APOIO PSICOSSOCIAL S VICENTE;;;M;;;M ;MUNICIPAL;04;36;11390000;AV ANTONIO EMERICH;94;VILA CASCATINHA;1335690150;-23.963.526;-46.381.315;03;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1244;0.0;0.0;0.0;0.0;1.0;0.0;10;NAO
7936648;3551007936648;35;355100;;MARIANA MARQUES BORRALHO;MARIANA MARQUES BORRALHO SAO VICENTE;;;M;;;M ;MUNICIPAL;04;22;11370100;AVENIDA MOTTA LIMA;10;VILA CASCATINHA;;-23.961.488;-4.637.868;04;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;;mari_mborralho@hotmail.com;4000;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
9071334;3551009071334;35;355100;;CLINICA ODONTOLOGICA ODONTOYOU SS LTDA;CLINICA ODONTOLOGICA ODONTOYOU SS LTDA SAO VICENTE;;;M;;;M ;MUNICIPAL;04;22;11390000;AVENIDA ANTONIO EMMERICK;358;VILA CASCATINHA;13 33268915;-239.623.649;-463.795.083;03;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;24375888000105;contato@odontoyou.com;2240;0.0;0.0;0.0;0.0;1.0;0.0;11;NAO
9315306;3551009315306;35;355100;46177523000109;MUNICIPIO DE SAO VICENTE;UVZ UNIDADE DE VIGILANCIA EM ZOONOSES SV;;;M;;;M ;MUNICIPAL;04;50;11390001;AV ANTONIO EMERICK;750;VILA CASCATINHA;34639373;-239.598.201.502;-463.766.786.456;03;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1244;;;;;0.0;0.0;;SIM
9780750;3551009780750;35;355100;46177523000109;MUNICIPIO DE SAO VICENTE;ALMOXARIFADO DA SAUDE SAO VICENTE;;;M;;;M ;MUNICIPAL;04;43;11330800;AV PREFEITO JOSE MONTEIRO;111;VILA CASCATINHA;35611545;-239.615.998.412;-463.760.724.664;03;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1244;;;;;0.0;0.0;;NAO
5166594;3551005166594;35;355100;46177523000109;MUNICIPIO DE SAO VICENTE;ESF VILA EMA E ESF VILA NOVA SAO VICENTE S VICENTE;;;M;;;M ;MUNICIPAL;04;2;11345310;RIA PADRE ANDRE DE SOVERAL;240;VILA EMA;1335664219;-239.925.651.432;-464.914.155.006;03;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;postovilaema@gmail.com;1244;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
2038943;3551002038943;35;355100;46177523000109;MUNICIPIO DE SAO VICENTE;UNIDADE BASICA DE SAUDE VILA MARGARIDA SAO VICENTE;;;M;;;M ;MUNICIPAL;04;2;11330570;RUA POLYDORIO DE OLIVEIRA BITTENCOURT;299;VILA MARGARIDA;1334632324;-23.967.141;-46.401.743;03;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;ubsvilamargarida@hotmail.com;1244;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
2045028;3551002045028;35;355100;46177523000109;MUNICIPIO DE SAO VICENTE;ESF SAQUARE SAO VICENTE;;;M;;;M ;MUNICIPAL;04;2;11330710;RUA DO MEIO;S/N;VILA MARGARIDA;1334640550;-23.971.338;-46.409.836;03;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;ubssaquare@saudesaovicente.sp.gov.br;1244;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
3018504;3551003018504;35;355100;46177523000109;MUNICIPIO DE SAO VICENTE;CAPS II DOMINGOS STAMATO SAO VICENTE;;;M;;;M ;MUNICIPAL;04;70;11330570;RUA POLYDORO DE OLIVEIRA BITTENCOURT;299;VILA MARGARIDA;(13)34644450;-239.678.721;-464.029.399;03;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1244;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
3029425;3551003029425;35;355100;46177523000109;MUNICIPIO DE SAO VICENTE;CAPS AD II SAO VICENTE;;;M;;;M ;MUNICIPAL;04;70;11330570;R POLIDORO DE OLIVEIRA BITENCOURT;299;VILA MARGARIDA;34639557;-23.963.563;-46.381.299;03;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;capsad@saudesaovicente.sp.gov.br;1244;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
3889653;3551003889653;35;355100;46177523000109;MUNICIPIO DE SAO VICENTE;CENTRO MEDICO DE ESPECIALIDADES INFANTIS SAO VICENTE;;;M;;;M ;MUNICIPAL;04;36;11330570;RUA DR POLYDORO OLIVEIRA BITTENCOURT;299;VILA MARGARIDA;1334650900;-23.966.935;-46.401.421;03;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1244;0.0;0.0;0.0;0.0;1.0;0.0;10;SIM
5979676;3551005979676;35;355100;;INOVACAO SERVICOS TECNICOS EM RADIOLOGIA LTDA EPP;INOVACAO SERVICOS TECNICOS EM RADIOLOGIA LTDA EPP;;;M;;;M ;MUNICIPAL;04;36;11335000;RUA ERNESTO INTRIERI;65;VILA MARGARIDA;13-97713231;;;03;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;07965392000172;;2062;0.0;0.0;0.0;0.0;0.0;0.0;06;NAO
6580459;3551006580459;35;355100;46177523000109;MUNICIPIO DE SAO VICENTE;UNIDADE DE SAUDE DO ADOLESCENTE SAO VICENTE;;;M;;;M ;MUNICIPAL;04;2;11330570;RUA POLYDORO DE OLIVEIRA BITTENCOURT;299;VILA MARGARIDA;1334650900;-2.396.695;-46.401.491;03;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1244;0.0;0.0;0.0;0.0;1.0;0.0;10;NAO
2084856;3551002084856;35;355100;46177523000109;MUNICIPIO DE SAO VICENTE;UNIDADE BASICA DE SAUDE CENTRAL SAO VICENTE;;;M;;;M ;MUNICIPAL;04;2;11390001;AV ANTONIO EMMERICH;509;VILA MELO;(13)35690300;-2.396.114;-46.378.231;03;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;ubscentral@yahoo.com.br;1244;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
2080710;3551002080710;35;355100;;HOSPITAL ANA COSTA S A;HOSPITAL ANA COSTA SAO VICENTE;;;M;;;M ;MUNICIPAL;04;73;11330800;AV MARECHAL CANDIDO MARIANO RONDON;155;VILA NOSSA DO AMPARO;(13) 3579-1122;-239.627.192;-463.877.297;04;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;68253731000506;vanessa.fernandes@amil.com.br;2054;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
2062275;3551002062275;35;355100;46177523000109;MUNICIPIO DE SAO VICENTE;CENTRO DE AT ESP A SAUDE DA PESSOA COM DEF REABILITAR I SV;;;M;;;M ;MUNICIPAL;04;36;11380090;AV MINAS GERAIS ESQUINA RUA COSTA REGO;19;VILA SAO JORGE;(13)35690152;-239.560.701.528;-463.691.711.426;03;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;reabilitarsv@hotmail.com;1244;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
2078279;3551002078279;35;355100;46177523000109;MUNICIPIO DE SAO VICENTE;CAPS III MATER SAO VICENTE;;;M;;;M ;MUNICIPAL;04;70;11380140;AV MINAS GERAIS ESQUINA RUA COSTA REGO;19;VILA SAO JORGE;1334687057/34671413;-23.956.025;-46.369.193;06;ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS);;caps2mater@saudesaovicente.sp.gov.br;1244;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
3021378;3551003021378;35;355100;46177523000109;MUNICIPIO DE SAO VICENTE;HOSPITAL DO VICENTINO;;;M;;;M ;MUNICIPAL;04;5;11380090;AV MINAS GERAIS;19;VILA SAO JORGE;1335630600;-23.964.285;-46.387.294;06;ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS);;hospitaldovicentinoadm@saudesaovicente.sp.gov.br;1244;1.0;0.0;0.0;1.0;1.0;1.0;;SIM
5266319;3551005266319;35;355100;;ODONTOKER CENTRO ODONTOLOGICO LTDA ME;ODONTOKER SAO VICENTE;;;M;;;M ;MUNICIPAL;04;22;11380001;AV ANTONIO EMMERICH;1748;VILA SAO JORGE;;;;03;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;07848060000108;;2062;0.0;0.0;0.0;0.0;1.0;0.0;10;NAO
5336163;3551005336163;35;355100;46177523000109;MUNICIPIO DE SAO VICENTE;CAD II CENTRO DE APOIO E DIAGNOSTICO SAO VICENTE;;;M;;;M ;MUNICIPAL;04;39;11380140;AV MINAS GERAIS ESQUINA RUA COSTA REGO;19;VILA SAO JORGE;1335694940;-23.956.136.334;-463.692.784.309;03;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1244;0.0;0.0;0.0;0.0;0.0;0.0;;SIM
6177344;3551006177344;35;355100;46177523000109;MUNICIPIO DE SAO VICENTE;CATO CENTRO DE ATENDIMENTO EM TRAUMATOLOGIA E ORTOPEDIA;;;M;;;M ;MUNICIPAL;04;36;11380140;AV MINAS GERAIS ESQUINA RUA COSTA REGO;19;VILA SAO JORGE;(13) 35690141;-239.000.575.145;-463.787.983.388;03;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1244;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
8102775;3551008102775;35;355100;;FARMA CONDE S A;FARMA CONDE FILIAL 458 SV;;;M;;;M ;MUNICIPAL;04;43;11390000;ANTONIO EMMERICH;260;VILA SAO JORGE;12 39324721;-239.626.660.438;-46.379.878.521;04;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;71605265030907;REGULATORIO@GRUPOFARMACONDE.COM.BR;2054;;;;;1.0;0.0;;NAO
8321477;3551008321477;35;355100;;E M DE AZEVEDO DROGARIA LTDA;DROGARIA NOVA SAO JORGE SV;;;M;;;M ;MUNICIPAL;04;43;11370000;ANTONIO EMMERICK;830;VILA SAO JORGE;13 38770177;-239.611.071.792;-46.374.771.595;04;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;50974647000192;PENTAGONOCONTABILIDADE@PENTAGONOCONTABILIDADE.COM.BR;2062;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
7821204;3551007821204;35;355100;;ALIVIARTE CENTRO DE ESPECIALIDADES MULTIDISCIPLINAR DA DOR;ALIVIARTE SAO VICENTE;;;M;;;M ;MUNICIPAL;04;36;11370000;AVENIDA ANTONIO EMMERICK;1000;VILA SAO JOSE;38780550;-239.579.315.561;-463.756.677.322;04;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;20240653000155;clinica.cemdor@gmail.com;2240;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
3215776;3551003215776;35;355100;;CLINIMEDI CLINICAS MEDICAS INTEGRADAS LTDA;CLINIMEDI CLINICAS MEDICAS INTEGRADAS LTDA SAO VICENTE;;;M;;;M ;MUNICIPAL;04;22;11390100;AV MARECHAL DEODORO;581;VILA VALENCA;(13)34688465;;;03;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;03017549000187;;2000;0.0;0.0;0.0;0.0;1.0;0.0;04;NAO
3617262;3551003617262;35;355100;;ULYSSES GIOVANNINI;ULYSSES GIOVANNINI SAO VICENTE;;;M;;;M ;MUNICIPAL;04;22;11330000;AV PREFEITO JOSE MONTEIRO;842;VILA VALENCA;(13)34692358;-239.652.614.511;-463.707.513.322;03;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;ulyssesgiovannini@hotmail.com;4000;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
3654516;3551003654516;35;355100;;LUIZ AUGUSTO DE CARVALHO IERVOLINO;LUIZ AUGUSTO DE CARVALHO IERVOLINO SAO VICENTE;;;M;;;M ;MUNICIPAL;04;22;11390100;AV MAL DEODORO;581;VILA VALENCA;(13)34687661;;;03;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;4000;0.0;0.0;0.0;0.0;1.0;0.0;04;NAO
3654540;3551003654540;35;355100;;MARIA IOLI PINFARI IERVOLINO;MARIA IOLI PINFARI IERVOLINO SAO VICENTE;;;M;;;M ;MUNICIPAL;04;22;11390100;AV MAL DEODORO;581;VILA VALENCA;(13)34687661;;;03;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;4000;0.0;0.0;0.0;0.0;1.0;0.0;06;NAO
5246962;3551005246962;35;355100;;CIONEIA SICUTI;CIONEIA SICUTI SAO VICENTE;;;M;;;M ;MUNICIPAL;04;22;11390001;AV ANTONIO EMMERICK;358;VILA VALENCA;34688101;-239.621.952.536;-463.791.132.322;03;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;4000;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
5378869;3551005378869;35;355100;;MARCELA FERNANDA BIANCO;MARCELA FERNANDA BIANCO SAO VICENTE;;;M;;;M ;MUNICIPAL;04;22;11390140;RUA DOM LARA;850;VILA VALENCA;33298355;-239.630.799;-463.790.219;03;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;marcelabianco@hotmail.com;4000;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
5393671;3551005393671;35;355100;;LOURDES REGINA SALGUEIRO CASTRO;LOURDES REGINA SALGUEIRO CASTRO SAO VICENTE;;;M;;;M ;MUNICIPAL;04;22;11320000;AV MAL DEODORO;737;VILA VALENCA;(13) 34694578;;;03;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;lreginascastro@bol.com.br;4000;0.0;0.0;0.0;0.0;1.0;0.0;06;NAO
5674581;3551005674581;35;355100;;CLAUDIA BEVILACQUA;CLAUDIA BEVILACQUA;;;M;;;M ;MUNICIPAL;04;22;11390001;AVENIDA ANTONIO EMERICH;292;VILA VALENCA;(13)34693697;-23.962.567;-46.379.666;03;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;claudia_bevi@yahoo.com.br;4000;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
6518834;3551006518834;35;355100;;SELMA REGINA GAMBA DE OLIVEIRA;SELMA REGINA GAMBA DE OLIVEIRA SAO VICENTE;;;M;;;M ;MUNICIPAL;04;22;11310400;AV PREFEITO JOSE MONTEIRO;110;VILA VALENCA;(13)30132156;-23.961.694;-46.376.349;04;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;;SRGAMBA@SUPERIG.COM.BR;4000;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
8321450;3551008321450;35;355100;;CLEMENTE BIANCHINI SERVICOS MEDICOS LTDA;HIGIA NEURO PSIQUIATRIA SAO VICENTE;;;M;;;M ;MUNICIPAL;04;22;11390140;DON LARA;224;VILA VALENCA;13 33955253;-239.630.778.162;-463.790.524.006;01;ATENDIMENTO SOMENTE PELA MANHA;60096777000123;SIGMACON@UOL.COM.BR;2062;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
9461736;3551009461736;35;355100;;VANESSA MUNIZ PEREIRA EIRELI;HOPE FISIO SAO VICENTE;;;M;;;M ;MUNICIPAL;04;22;11390100;AVENIDA MARECHAL DEODORO;197;VILA VALENCA;13996625074;-239.656.254;-463.777.637;03;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;26972504000167;hopefisiosv@gmail.com;2062;0.0;0.0;0.0;0.0;1.0;0.0;10;NAO
998591;3551000998591;35;355100;;ASSOCIACAO FUNDO DE INCENTIVO A PESQUISA;AFIP SAO VICENTE;;;M;;;M ;MUNICIPAL;04;39;11310420;AV MINAS GERAIS;19;VILA VOTURUA;1335686015;-239.575.114.242;-463.698.014.617;06;ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS);47673793021170;DANIELA.ANGELO@AFIP.COM.BR;3999;0.0;0.0;0.0;0.0;0.0;0.0;;SIM
2033615;3551002033615;35;355100;46177523000109;MUNICIPIO DE SAO VICENTE;AMBULATORIO DA TERCEIRA IDADE SAO VICENTE;;;M;;;M ;MUNICIPAL;04;36;11380140;R PRACA VITORIA DA CONQUISTA;S/N;VILA VOTURUA;(13)34677020;-23.961.499;-46.370.482;03;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1244;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
2062356;3551002062356;35;355100;46177523000109;MUNICIPIO DE SAO VICENTE;UNIDADE BASICA DE SAUDE PRACA VITORIA SAO VICENTE;;;M;;;M ;MUNICIPAL;04;2;11380410;PRACA VITORIA DA CONQUISTA;S/N;VILA VOTURUA;1335611042;-23.961.950.341;-463.704.532.385;03;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;ubspracavitoria@saudesaovicente.sp.gov.br;1244;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
5720842;3551005720842;35;355100;;CENTRO DE EQUOTERAPIA CAFARNAUM;CAFARNAHUN SAO VICENTE;;;M;;;M ;MUNICIPAL;04;36;11380420;JUIZ DE FORA;238;VILA VOTURUA;11 37059450;-239.621.146;-463.679.565;03;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;03821036000124;CONTATO@SIMPLESATITUDE.COM.BR;3999;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
3682331;3551003682331;35;355100;;GUILHERME AUGUSTO BRAGA SILVA;GUILHERME AUGUSTO BRAGA SILVA SAO VICENTE;;;M;;;M ;MUNICIPAL;04;22;11390001;AV ANTONIO EMERICH;1018;VL CASCATINHA;(13)35619043;;;03;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;carolinabraga@aol.com.br;4000;0.0;0.0;0.0;0.0;1.0;0.0;06;NAO
5659345;3551005659345;35;355100;46177523000109;MUNICIPIO DE SAO VICENTE;SAMU 192 SAO VICENTE;;;M;;;M ;MUNICIPAL;04;76;11355230;PRACA DA IMIGRACAO JAPONESA;S/N;VL NOSSA SRA DE FATI;(13)34637876;-23.950.607;-46.406.641;06;ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS);;samu@saudesaovicente.sp.gov.br;1244;;;;;1.0;0.0;;SIM
